Date,Open,High,Low,Close,Volume,change_tomorrow_direction
2017-04-24,62.37959519891076,62.54599036212901,62.02831260281975,62.42581176757812,29770000,UP
2017-04-25,62.76783451978329,62.89725216816103,62.49050695741222,62.78631973266602,30242700,DOWN
2017-04-26,62.93423660601528,63.1468483149755,62.50900613536115,62.70313262939453,26190800,UP
2017-04-27,62.99894551547857,63.21155722470244,62.47202873023926,63.10987091064453,34971000,UP
2017-04-28,63.70149855943561,63.91411025190258,62.57371011257674,63.28550720214844,39548800,UP
2017-05-01,63.48890747939475,64.29315214507805,63.32251227452014,64.16373443603516,31954400,DOWN
2017-05-02,64.44101849358091,64.44101849358091,63.90485568749603,64.06201171875,23906100,DOWN
2017-05-03,64.13597073781433,64.13597073781433,63.51661379548253,63.85865020751953,28928000,DOWN
2017-05-04,63.81243484163657,63.85865846236094,63.45191316873625,63.60906219482422,21749400,UP
2017-05-05,63.6922468773593,63.81241838642619,63.31323303281122,63.78468704223633,19128800,DOWN
2017-05-08,63.75697176866031,63.83092674029606,63.24854015458236,63.72924041748047,18566100,UP
2017-05-09,63.65528681293149,64.04353984325606,63.48889164954462,63.82168197631836,22858400,UP
2017-05-10,63.77544576316488,64.30236250106745,63.71073693755344,64.07125854492188,17977800,DOWN
2017-05-11,63.19306702921789,63.53510342706737,62.97120920363793,63.28550720214844,28789400,DOWN
2017-05-12,63.4241818921061,63.4241818921061,62.89726505780539,63.21156311035156,18714100,UP
2017-05-15,62.98970051804486,63.30400559973074,62.46278372329935,63.25778198242188,31530300,UP
2017-05-16,63.43444562233303,64.55939970925458,63.36936586831811,64.53150939941406,34956000,DOWN
2017-05-17,64.04803058191192,64.24326977342945,62.69064827910529,62.73713684082031,30548800,UP
2017-05-18,62.66277565176303,63.34146344799345,62.42104783035737,62.95098495483398,25201300,DOWN
2017-05-19,62.75574024848675,63.31356763206352,62.69066050528879,62.93238830566406,26961100,UP
2017-05-22,63.11833523414853,63.68546181189713,62.75574704092053,63.63897323608398,16237600,UP
2017-05-23,63.89000316444913,63.91789347396836,63.57389643918863,63.85281372070312,15425800,UP
2017-05-24,64.02943952593762,64.03873156377009,63.6389540490559,63.93646240234375,14593900,UP
2017-05-25,64.122414462872,64.9684510256754,64.0666338589744,64.72673034667969,21854100,UP
2017-05-26,64.89408077595748,65.28455919873177,64.63375473428192,65.04283142089844,19827900,UP
2017-05-30,64.8847940817038,65.46121978759766,64.8661958142965,65.46121978759766,17072800,DOWN
2017-05-31,65.57276444865808,65.7680036481319,64.90336885437131,64.93125915527344,30436400,UP
2017-06-01,65.3031407172268,65.6471376158695,64.5686654535248,65.17298126220703,21603600,UP
2017-06-02,65.48910082434071,66.80929389693173,65.30315364239569,66.71632385253906,34770300,UP
2017-06-05,66.91155881916677,67.76689452224859,66.76280108306943,67.19976806640625,33316800,UP
2017-06-06,67.21838130469649,67.51588975000986,67.19048390309389,67.42291259765625,31511100,DOWN
2017-06-07,67.53446875276913,67.65532909862084,66.89296340158481,67.30204010009766,22301800,DOWN
2017-06-08,67.41362763675758,67.42291967844011,66.47461362602499,66.89298248291016,24588300,DOWN
2017-06-09,66.97662763675513,67.01381706471676,63.76910863335557,65.37751770019531,49187400,DOWN
2017-06-12,64.38274821445049,65.02425367946731,63.34146511217347,64.87549591064453,47761700,UP
2017-06-13,65.0986166616351,65.8423912187805,65.04283605245514,65.68434143066406,25258600,DOWN
2017-06-14,65.92605557774728,66.10269650130235,64.55007505983069,65.3310317993164,25510700,DOWN
2017-06-15,64.40132817121635,65.2752621779218,63.96436826102321,64.98705291748047,26068700,UP
2017-06-16,64.82902008767456,65.10793028882638,64.35486352460659,65.08003997802734,48345100,UP
2017-06-19,65.54488090469307,65.95395760851927,65.4054222926469,65.88887786865234,23798300,DOWN
2017-06-20,65.84239750247244,65.88888607666563,64.95917133808615,64.9963607788086,21512200,UP
2017-06-21,65.27525120168411,65.65643753392719,65.02423141918038,65.3310317993164,19891100,DOWN
2017-06-22,65.5820810870846,65.62856256994337,64.81041612138887,65.32176208496094,22965700,UP
2017-06-23,65.16369598813519,66.24216837980737,65.00564620102594,66.2049789428711,27617300,DOWN
2017-06-26,66.38162341517297,66.66983266943656,65.48909825631456,65.57276916503906,19607000,DOWN
2017-06-27,65.182302875353,65.24738262531012,64.3176678584024,64.3455581665039,25215100,UP
2017-06-28,64.34554582005497,64.93126345728305,63.95506739523626,64.89408111572266,25806200,DOWN
2017-06-29,64.5035967061807,64.60586588012768,63.3042640152057,63.67615127563477,28918700,UP
2017-06-30,63.94576174422201,64.50358902183157,63.90857231329355,64.08522033691406,24161100,DOWN
2017-07-03,64.45711150475944,64.70813131246766,63.23918061994946,63.37863922119141,16165500,UP
2017-07-05,63.46231998781064,64.5593834892639,63.42513055297974,64.22468566894531,21176300,DOWN
2017-07-06,63.47162441790809,63.94578093811994,63.33217287651708,63.75054168701172,21117600,UP
2017-07-07,63.87137981532099,64.93125371983261,63.87137981532099,64.57796478271484,16878300,UP
2017-07-10,64.57798388545348,65.31245936867909,64.33625607110014,65.06143951416016,15014500,UP
2017-07-11,65.0800312501056,65.7122375516902,64.84760256706952,65.07073211669922,17460000,UP
2017-07-12,65.72151738067603,66.27004550680468,65.59135792386049,66.14918518066406,17750900,UP
2017-07-13,66.47460422447578,66.97665103763012,66.29795615322872,66.72562408447266,20269800,UP
2017-07-14,67.16258791560728,68.12019292132653,66.90226893461488,67.66463470458984,25868100,UP
2017-07-17,67.68321089839736,68.2875195815597,67.60883204432392,68.19454956054688,21803900,DOWN
2017-07-18,67.95283262221989,68.23174982270804,67.55306217769743,68.14807891845703,26435300,UP
2017-07-19,68.33401103690144,68.83605768345357,68.28752247784433,68.66870880126953,22416200,UP
2017-07-20,68.96624378455557,69.07781211350603,68.1294990503296,69.00343322753906,42361000,DOWN
2017-07-21,68.2875386531903,69.06850265275641,68.02721968438823,68.60364532470703,46717100,DOWN
2017-07-24,68.36191458433233,68.5664529347721,67.99002731927452,68.42699432373047,21394800,UP
2017-07-25,68.61294438370176,69.08709375072803,68.33402714990757,68.97553253173828,22018700,DOWN
2017-07-26,69.11498607691912,69.15217551539004,68.62223843020963,68.84537506103516,16252200,DOWN
2017-07-27,68.57574877195725,69.18935670063314,67.23695751934183,68.0179214477539,36844200,DOWN
2017-07-28,67.56236743874655,68.15738429595736,67.4415070778995,67.90636444091797,18306700,DOWN
2017-07-31,68.14809023088021,68.27824972120511,67.32064471674616,67.59025573730469,23600100,DOWN
2017-08-01,67.96213959881263,68.25964800353468,67.39501309400495,67.47869110107422,22132300,DOWN
2017-08-02,67.45080862208938,67.46010066260635,66.4188246718501,67.18119049072266,26499200,DOWN
2017-08-03,67.11608499613206,67.34851359679116,66.79997841079354,67.07889556884766,18214400,UP
2017-08-04,67.31133632858075,67.90635308629884,67.1625785925716,67.5716552734375,22579000,DOWN
2017-08-07,67.68322760101347,67.7761976449691,67.18118085186144,67.31134033203125,18705700,UP
2017-08-08,67.0231228242904,67.99002686978453,66.70702326163477,67.6739273071289,22044600,DOWN
2017-08-09,67.17187311160117,67.41360086943672,66.98593304751769,67.37641143798828,22213400,DOWN
2017-08-10,66.8464960747443,67.11611422008598,66.33515009337887,66.39093780517578,24734500,UP
2017-08-11,66.57686666263396,67.59025222654937,66.27005912573559,67.40431213378906,21443700,UP
2017-08-14,67.92495406255537,68.5385691724374,67.82268487757504,68.4177017211914,20096600,UP
2017-08-15,68.7822316781504,68.7822316781504,68.26816842980864,68.43640899658203,19181400,UP
2017-08-16,68.548550670689,69.25890037816929,68.3896588152247,68.83830261230469,18150400,DOWN
2017-08-17,68.77288397965165,69.04393859804306,67.66997528076172,67.66997528076172,22977500,UP
2017-08-18,67.54846123013974,68.08122176805958,67.23067749532343,67.75408935546875,18761500,DOWN
2017-08-21,67.73538801680762,67.74473669304821,67.01568969624458,67.43629455566406,17734800,UP
2017-08-22,67.6232241765383,68.45507807443032,67.6232241765383,68.38031005859375,14343700,DOWN
2017-08-23,68.19338114403487,68.37097035823034,67.7914735909803,67.96906280517578,13766500,DOWN
2017-08-24,67.98773863625573,68.0999013474168,67.3615128769103,67.94100952148438,17098300,UP
2017-08-25,68.09992573074639,68.55791115280785,67.7447543813246,68.06253814697266,12794300,UP
2017-08-28,68.28684618636082,68.31488508721051,67.81017061001324,68.0718765258789,14569700,UP
2017-08-29,67.52976667422121,68.38031802335523,67.34283591643089,68.27750396728516,11478400,UP
2017-08-30,68.24012131045605,69.36172019998118,68.07188076393209,69.17478942871094,16897800,UP
2017-08-31,69.193456765696,70.0626981133841,68.9784871629379,69.8851089477539,27652800,DOWN
2017-09-01,69.82903560358669,69.85707449869118,68.82894126947718,69.10934448242188,21736200,DOWN
2017-09-05,68.54853899900255,69.06260918615243,68.21206512217265,68.8009033203125,21556000,DOWN
2017-09-06,68.92242852881051,69.20283183084753,68.55790851473373,68.60464477539062,16535800,UP
2017-09-07,68.86634572502743,69.72623866349868,68.79157056578167,69.48322296142578,17471200,DOWN
2017-09-08,69.4738838231598,69.57669788794902,69.0158913051162,69.1467514038086,14703800,UP
2017-09-11,69.45516575713864,70.0440110673413,69.45516575713864,69.87577056884766,17910400,DOWN
2017-09-12,69.87578528712777,70.32442195697618,69.5112653187692,69.80101013183594,14394900,UP
2017-09-13,70.03466559056342,70.31506881117512,69.67949435794537,70.29637145996094,13380800,DOWN
2017-09-14,70.10008568146148,70.55807091124785,69.65144199548236,69.8851089477539,15733900,UP
2017-09-15,69.94119498078413,70.46460668031604,69.23084543788397,70.38983154296875,38578400,DOWN
2017-09-18,70.31508315794478,71.00673554403843,70.13749393992622,70.2496566772461,23307000,UP
2017-09-19,70.2963833787453,70.76371740503475,70.10945262061006,70.51136016845703,16093300,DOWN
2017-09-20,70.42723944622796,70.61417734357113,69.45518377289844,70.04402923583984,21587900,DOWN
2017-09-21,70.20290447680624,70.32440873309419,69.26823660426822,69.36170196533203,19186100,UP
2017-09-22,69.15608665051624,69.64211802723233,69.02523369469684,69.54865264892578,14111400,DOWN
2017-09-25,69.249539054052,69.39908933608336,68.15597935775988,68.47377014160156,24149200,DOWN
2017-09-26,68.85698026014455,68.98783319144704,68.22140582341112,68.47377014160156,18019600,UP
2017-09-27,68.74481908934327,69.32430855771675,68.38964076387632,69.02521514892578,19565100,UP
2017-09-28,68.73548029657766,69.13738779094773,68.52050353547025,69.0439224243164,10883800,UP
2017-09-29,69.10936514192088,69.67016460450527,69.053280203996,69.62342834472656,17079100,UP
2017-10-02,69.82904581867363,70.1094490726377,69.44583564460379,69.73558044433594,15304800,DOWN
2017-10-03,69.79167277829531,69.98795224456899,69.34303603565617,69.40846252441406,12190400,UP
2017-10-04,69.24954205973346,69.83838740710257,68.89437082091814,69.81034851074219,13317700,UP
2017-10-05,70.3057205716548,71.14692310775752,70.06270492101397,71.00672149658203,21195300,UP
2017-10-06,70.72632500313769,71.0628060495916,70.60482073173243,71.0347671508789,13959800,UP
2017-10-09,71.00671560308963,71.54882465146684,70.90390157215775,71.3058090209961,11386500,DOWN
2017-10-10,71.3431965896031,71.62359265773128,71.16560742145722,71.3058090209961,13944500,UP
2017-10-11,71.3712598399112,71.4647252278505,70.98804247912248,71.42733764648438,15388900,UP
2017-10-12,71.49273585578439,72.240472925473,71.38058028699552,72.08158111572266,16876500,UP
2017-10-13,72.52088694395212,72.78259997484159,72.24049082156841,72.42742156982422,15335700,UP
2017-10-16,72.36198857305646,72.7265084909678,72.29656210396854,72.57696533203125,12380100,DOWN
2017-10-17,72.40873368203725,72.54893531322507,72.20310557375527,72.52088928222656,16824000,UP
2017-10-18,72.59566673008916,72.76390726664013,72.31527058980518,72.53958892822266,13300700,UP
2017-10-19,72.50220881265044,72.83868992038637,72.29658067670601,72.81999969482422,15092800,UP
2017-10-20,73.20320845562233,73.81074417294602,73.10974306779222,73.66119384765625,22866400,UP
2017-10-23,73.82941375799946,74.15654608942603,73.61444413918343,73.67987060546875,20627200,UP
2017-10-24,73.74529620079971,74.02569228258949,73.3340400570348,73.7079086303711,17517200,DOWN
2017-10-25,73.44621368828757,73.93223791422179,72.91345320963137,73.4929428100586,20410800,UP
2017-10-26,74.02571293369435,74.23134106294131,73.60511512819969,73.61446380615234,32120700,UP
2017-10-27,78.85793733249439,80.5683742576513,78.14758769541497,78.33451843261719,71066700,UP
2017-10-30,78.23171254728281,78.82055797969124,77.68026182335565,78.4093017578125,31756700,DOWN
2017-10-31,78.84861346162143,78.84861346162143,77.68027815918032,77.7457046508789,27086600,DOWN
2017-11-01,78.21303877185535,78.28781394264024,77.46530132591194,77.7457046508789,22307400,UP
2017-11-02,77.90457366420524,78.94205567859659,77.68960402501465,78.55884552001953,23992900,UP
2017-11-03,78.5868970483577,79.01684352678937,77.95132244307786,78.64297485351562,17633500,UP
2017-11-06,78.69905163379717,79.16638568656545,78.5868960249419,78.951416015625,19860900,DOWN
2017-11-07,79.23179163428651,79.35330302032338,78.44667405197082,78.76445770263672,17939700,UP
2017-11-08,78.64298639350825,79.08228161424528,78.35324151640634,79.0355453491211,18034200,DOWN
2017-11-09,78.61493453796832,78.76447772601895,77.48398699158211,78.59623718261719,21178400,DOWN
2017-11-10,78.31584983209555,78.60559469403464,77.79243791866949,78.390625,19397800,UP
2017-11-13,78.19432856777904,78.45603446771355,78.00739068857514,78.44668579101562,14196900,UP
2017-11-14,78.04477528551907,78.60557463982369,77.55875108004193,78.55884552001953,18801300,DOWN
2017-11-15,78.40853511877094,78.6151958733822,77.67583401915807,77.94824981689453,19383100,UP
2017-11-16,78.06098009012379,78.36157564084812,77.91068589814326,78.15491485595703,20962800,DOWN
2017-11-17,78.07976888353663,78.07976888353663,77.25312577001472,77.40342712402344,22079000,UP
2017-11-20,77.40342111791173,77.58189500349464,77.26251540115288,77.5255355834961,16315000,UP
2017-11-21,77.72282401869032,78.75612097339544,77.72282401869032,78.64340209960938,21237500,DOWN
2017-11-22,78.74671529707726,78.81247034799941,78.0046184842341,78.07037353515625,20553100,UP
2017-11-24,77.97646314612773,78.37099357498447,77.76040667312603,78.2113037109375,7425600,UP
2017-11-27,78.25825410940931,78.88763216195791,78.24886564849722,78.7843017578125,18265200,UP
2017-11-28,78.97215141208778,79.90211764830823,78.92518045230642,79.7330322265625,21926000,DOWN
2017-11-29,79.57336671130673,79.77063190241029,78.13614377129187,78.28643798828125,27381100,UP
2017-11-30,78.4461182858477,79.39486869327865,78.2864213079445,79.06609344482422,33054600,UP
2017-12-01,78.53066004853724,79.66728718365827,78.17370507638157,79.15064239501953,29532100,DOWN
2017-12-04,79.30096460468769,79.31036023449565,75.80653565975919,76.16349792480469,39094900,UP
2017-12-05,76.4077146966863,77.66646371850126,76.06955091232231,76.6425552368164,26152300,UP
2017-12-06,76.60497238322763,78.09855449230787,76.49224636552296,77.76038360595703,26162100,DOWN
2017-12-07,77.53493177694747,77.77916787666743,77.02767549295795,77.48796081542969,23184500,UP
2017-12-08,78.55884140991355,79.45123960917579,78.27703711022284,79.05670928955078,24489100,UP
2017-12-11,79.17882601565421,80.19333872355377,79.01913619128952,80.06182861328125,22857900,UP
2017-12-12,80.1369779623905,80.83211107216472,79.92092869411356,80.39060974121094,23924100,DOWN
2017-12-13,80.54088056633006,80.78511664660617,80.00544461476142,80.17453002929688,22062700,DOWN
2017-12-14,80.24968356636053,80.6630050759607,79.40425646343392,79.55455780029297,19306000,UP
2017-12-15,80.0900130076046,81.8090401685542,79.73305083020777,81.5835952758789,53936700,DOWN
2017-12-18,81.83722290835323,82.19417790091661,81.00119127218784,81.14208984375,22283800,DOWN
2017-12-19,81.1139075934751,81.1139075934751,80.0993949093642,80.62544250488281,23524800,DOWN
2017-12-20,80.97300260010574,81.06694453475407,79.57335520835926,80.33423614501953,23674900,DOWN
2017-12-21,80.83210455252495,80.87906835338833,80.22151780719338,80.3154525756836,17990700,UP
2017-12-22,80.2215063503459,80.43755557034194,79.77060949251894,80.32483673095703,14145800,DOWN
2017-12-26,80.13698840279423,80.3436492371235,79.87396812883514,80.2215347290039,9891200,UP
2017-12-27,80.45635877261935,80.76634996049967,80.05243281571082,80.5127182006836,14678000,UP
2017-12-28,80.69119542823955,80.71937514092703,80.36242016894712,80.52210998535156,10594300,DOWN
2017-12-29,80.43755120991686,80.83208862666395,80.31543675161541,80.35301208496094,18717400,UP
2018-01-02,80.90725226784848,81.07633772661492,80.31545674554783,80.73816680908203,22483800,UP
2018-01-03,80.84149102170448,81.2642082196451,80.75695188217432,81.11390686035156,26061400,UP
2018-01-04,81.33934001425598,82.34446408450944,81.32055593043208,81.82781219482422,21912000,UP
2018-01-05,82.34447783974747,83.04899935240748,82.12842142248915,82.84233856201172,23407100,UP
2018-01-08,82.85172157698335,83.2086837066663,82.28810583724963,82.92687225341797,22113000,DOWN
2018-01-09,83.27445518185718,83.34960587311447,82.53235823091124,82.87052917480469,19484300,DOWN
2018-01-10,82.53234920626599,82.84234039873253,82.10963915600335,82.4947738647461,18652200,UP
2018-01-11,82.78596220833552,82.78596220833552,81.9499306852094,82.73899841308594,17808900,UP
2018-01-12,83.29324014260126,84.33593270271939,83.08657932286407,84.1668472290039,24271500,DOWN
2018-01-16,84.6365134798903,85.28467554340033,82.67325036978482,82.99263000488281,36599700,UP
2018-01-17,83.67835104879016,84.80558234457445,83.36835993408285,84.674072265625,25621200,DOWN
2018-01-18,84.35472367108277,85.17196415228013,84.22321354383803,84.63652801513672,24159700,DOWN
2018-01-19,84.67411268078205,85.11561408516847,84.22322281396224,84.5426025390625,36875000,UP
2018-01-22,84.54258111551225,86.0643501556263,84.2983449855959,86.0549545288086,23601600,UP
2018-01-23,86.32735443115234,86.70310060007733,85.98918359579606,86.32735443115234,23412800,DOWN
2018-01-24,86.93796526995993,87.76460133838368,86.02678288577194,86.25222778320312,33277500,UP
2018-01-25,86.86281046850812,87.58611609828127,86.35555409823598,86.7313003540039,26383200,UP
2018-01-26,87.47340400851479,88.3563995361328,86.96614759898226,88.35639953613281,29172200,DOWN
2018-01-29,89.3708991785899,89.66209910220168,88.03700687246484,88.2248764038086,31569900,DOWN
2018-01-30,87.64247979732932,87.98065069966316,86.51524106729535,87.1164321899414,38635100,UP
2018-01-31,88.06518878234111,89.615137538263,87.83974390575207,89.24878692626953,48756300,DOWN
2018-02-01,89.0421341417917,90.24451648071636,87.90550686306561,88.54427337646484,47227900,DOWN
2018-02-02,87.96186710712007,88.27185832238644,85.95163277191585,86.21465301513672,47867800,DOWN
2018-02-05,85.06862879905384,87.58611949349472,82.66386413574219,82.66386413574219,51031500,UP
2018-02-06,81.62116167755501,85.93283688236613,80.08060860730681,85.79193115234375,67998600,DOWN
2018-02-07,85.0028904967466,86.20527306544048,83.79111229858205,84.17625427246094,41107600,DOWN
2018-02-08,84.27016199403705,84.42985180990944,79.62032308025472,79.85516357421875,55628700,UP
2018-02-09,81.06694868372861,83.5374683226829,78.74672324772953,82.83294677734375,63499100,UP
2018-02-12,83.3589835534376,84.33592091313973,82.59810261146602,83.72533416748047,35720300,UP
2018-02-13,83.53746157447969,84.54257861129905,82.47598511195035,84.38288879394531,26407700,UP
